1000,0.2039619510338364
2000,0.1985897102648732
3000,0.1983611281760644
4000,0.19943654691627696
5000,0.19689918238101922
6000,0.18789262345039306
7000,0.18558443638681746
8000,0.18366492200314635
9000,0.18207783346830705
10000,0.1808719472433576
11000,0.18008205390865187
12000,0.17931730145829616
13000,0.1785766002292959
14000,0.17821414686309692
15000,0.1779820935798001
16000,0.17688306173015778
17000,0.1765045667272958
18000,0.17593221281414417
19000,0.17583807491832062
20000,0.17570611335958083
