1000,0.26815750856413945
2000,0.22741117320457227
3000,0.23699065461323313
4000,0.22606641555001786
5000,0.22514580678561025
6000,0.21651070827618074
7000,0.21266768930584629
8000,0.21014403837143594
9000,0.20864942651005633
10000,0.20736405596916413
11000,0.20661531539240738
12000,0.2055751367146215
13000,0.20446840974868796
14000,0.20378578344950396
15000,0.20291913666657257
16000,0.2020194086331563
17000,0.20149107309334066
18000,0.2008963580472677
19000,0.20060704177571567
20000,0.2003949070513958
