1000,0.09267389572834997
2000,0.0862744787866395
3000,0.0818911701091867
4000,0.078707426273937
5000,0.07621385206240935
6000,0.07411772586854803
7000,0.07235748621980223
8000,0.07082474637365778
9000,0.06953388299133088
10000,0.06844778840713976
11000,0.06748295414400243
12000,0.0666698463394945
13000,0.06594641414531002
14000,0.06537413913591726
15000,0.06486399986654315
16000,0.06443787842452682
17000,0.06410890306354582
18000,0.06385100703419101
19000,0.0636941221556115
20000,0.06362541979193904
