1000,0.2533111055569739
2000,0.2455707808421354
3000,0.2464955366269182
4000,0.24472108721723723
5000,0.24364182117679867
6000,0.2329715659773801
7000,0.22954259117639816
8000,0.22748804336976527
9000,0.2263410584792404
10000,0.22400408146401307
11000,0.222566572180372
12000,0.2211374087061605
13000,0.21999531100133765
14000,0.21840537164877555
15000,0.21718355016078303
16000,0.2159170171892399
17000,0.21473366662459392
18000,0.21404522506537124
19000,0.2136571574581411
20000,0.2133218463940019
