1000,0.23220983721709718
2000,0.19263999625386963
3000,0.19340379007872496
4000,0.1909406847027361
5000,0.18955510375577062
6000,0.1812940647347942
7000,0.17954474615913987
8000,0.17762672838950602
9000,0.17651668283592675
10000,0.17521539629055968
11000,0.17437159122647106
12000,0.1736335405321196
13000,0.17273760894048415
14000,0.17212656284152164
15000,0.17150640950299406
16000,0.17106058528835888
17000,0.1704182654806839
18000,0.17002130022643042
19000,0.16973951671474874
20000,0.16962508562949868
