1000,0.20511497923052335
2000,0.19712420718357257
3000,0.1960082847703176
4000,0.19560339039268523
5000,0.1870927004563543
6000,0.18390661173014045
7000,0.18208743525331333
8000,0.18059096797258428
9000,0.17922767464122105
10000,0.1778235121090921
11000,0.1770465951925411
12000,0.1758762549749323
13000,0.17498103071361212
14000,0.17431691457829449
15000,0.17398162852511467
16000,0.17365621630999906
17000,0.1725646434069024
18000,0.17197059354554026
19000,0.1718155720540324
20000,0.1715587629083628
