1000,0.47181327818037155
2000,0.3762060458676263
3000,0.3277718764349327
4000,0.2971005491317238
5000,0.28362409700274155
6000,0.27519540624215216
7000,0.2677768514078608
8000,0.26307052682181953
9000,0.25799069930058677
10000,0.2541793087309658
11000,0.25119171951477515
12000,0.24840258955979577
13000,0.24638386369181667
14000,0.24437057482591715
15000,0.2425391389145577
16000,0.24129000071473627
17000,0.24013556710065873
18000,0.2390026730475354
19000,0.2383076226826475
20000,0.23787467750746777
