1000,0.0011409074360821088
2000,0.0010922087251024697
3000,0.0010820734452597327
4000,0.0010560687947773618
5000,0.0010451328125265715
6000,0.0010429386157695736
7000,0.001036688777027758
8000,0.0010244671484821392
9000,0.001021023931793952
10000,0.0010151033918187526
11000,0.001014561985108919
12000,0.0010041363347049119
13000,0.0010061903899226629
14000,0.0010056275896251955
15000,0.0010027604426749068
16000,0.0010001786563951132
17000,0.0010010724479898644
18000,0.0009986100866739506
19000,0.0010002995707859802
20000,0.0009981885111353568
