1000,0.2933943707186693
2000,0.25319276330274887
3000,0.22399421914385267
4000,0.20619850706745776
5000,0.19505420877608887
6000,0.18877077096600225
7000,0.18360114594471735
8000,0.18048266074655236
9000,0.1773601067477613
10000,0.17462951387594863
11000,0.17295414550764632
12000,0.17101340092073233
13000,0.16953131891009923
14000,0.16863670817304455
15000,0.16685782365187707
16000,0.16634208789924665
17000,0.16555484218051422
18000,0.16485326121009827
19000,0.16442472975196723
20000,0.16412346744495082
