1000,0.1126730435511894
2000,0.10246520579724624
3000,0.09687031307621834
4000,0.09290609131142184
5000,0.08975520445966652
6000,0.08732497328178612
7000,0.08532937036240182
8000,0.08352539456795717
9000,0.08214647446945428
10000,0.08088209849873423
11000,0.07986262686790528
12000,0.07891018201858382
13000,0.07816105362419784
14000,0.07746840586136612
15000,0.07690945363263499
16000,0.07646238858026906
17000,0.0760939454212711
18000,0.07579765451034517
19000,0.07560205138009259
20000,0.07548287172004917
