1000,0.09176839907471719
2000,0.08554051440187244
3000,0.08128016907341193
4000,0.07815985990888234
5000,0.07574368603546786
6000,0.07369688292189916
7000,0.07197998819975918
8000,0.07046649294469985
9000,0.06916712653345314
10000,0.06807480418705243
11000,0.06713555494679717
12000,0.0663362213660351
13000,0.06560701762407967
14000,0.06503562845540359
15000,0.06453036056656923
16000,0.06411499607979386
17000,0.06379729285297475
18000,0.0635537978247052
19000,0.06336991266084432
20000,0.0633003013421028
